posi_id,legacy_id,title,issn_online,openalex_source_id,article_count,minted_or_reused
POSI-J-025893,j-bench-pediatric-neurology-3446,"Pediatric Neurology",0887-8994,S165686931,9369,minted
POSI-J-001870,j-bench-pediatrics-neonatology-3447,"Pediatrics & Neonatology",1875-9572,S183831342,2187,reused
POSI-J-025894,j-bench-pedobiologia-3448,"Pedobiologia",0031-4056,S133986316,3700,minted
POSI-J-025895,j-bench-pedosphere-3449,"Pedosphere",1002-0160,S205679754,2241,minted
POSI-J-025896,j-bench-perfectionnement-en-p-diatrie-3450,"Perfectionnement en Pédiatrie",2588-932X,S2898510238,905,minted
POSI-J-025897,j-bench-performance-enhancement-health-3451,"Performance Enhancement & Health",2211-2669,S2764777161,472,minted
POSI-J-025898,j-bench-performance-evaluation-3452,"Performance Evaluation",0166-5316,S45003570,3436,minted
POSI-J-025899,j-bench-periodontology-journal-3453,"Periodontology Journal",3117-3683,S7407053820,6,minted
POSI-J-025900,j-bench-perioperative-care-and-operating-room-management-3454,"Perioperative Care and Operating Room Management",2405-6030,S2898586641,712,minted
POSI-J-025901,j-bench-personalized-medicine-in-psychiatry-3455,"Personalized Medicine in Psychiatry",2468-1717,S2898175090,185,minted
POSI-J-025902,j-bench-perspective-of-higher-education-3456,"Perspective of Higher Education",3117-7638,S7407057039,9,minted
POSI-J-025903,j-bench-perspectives-in-architecture-and-urbanism-3457,"Perspectives in Architecture and Urbanism",2950-2675,S4404676278,39,minted
POSI-J-008177,j-bench-perspectives-in-ecology-and-conservation-3458,"Perspectives in Ecology and Conservation",2530-0644,S2898175082,434,reused
POSI-J-025904,j-bench-perspectives-in-plant-ecology-evolution-and-systematics-3459,"Perspectives in Plant Ecology, Evolution and Systematics",1433-8319,S176275101,842,minted
POSI-J-025905,j-bench-perspectives-in-vaccinology-3460,"Perspectives in Vaccinology",2210-7622,S4210188944,17,minted
POSI-J-025906,j-bench-pervasive-and-mobile-computing-3461,"Pervasive and Mobile Computing",1574-1192,S140982614,1671,minted
POSI-J-025907,j-bench-pesticide-biochemistry-and-physiology-3462,"Pesticide Biochemistry and Physiology",0048-3575,S9324707,7142,minted
POSI-J-025908,j-bench-pet-clinics-3463,"PET Clinics",1556-8598,S80625831,1372,minted
POSI-J-025909,j-bench-petroleum-3464,"Petroleum",2405-6561,S2898593550,673,minted
POSI-J-001310,j-bench-petroleum-exploration-and-development-3465,"Petroleum Exploration and Development",1876-3804,S142630227,3317,reused
POSI-J-006994,j-bench-petroleum-research-3466,"Petroleum Research",2096-2495,S2898411357,535,reused
POSI-J-001487,j-bench-petroleum-science-3467,"Petroleum Science",1995-8226,S177501576,2928,reused
POSI-J-016957,j-bench-pharmaceutical-science-advances-3468,"Pharmaceutical Science Advances",2773-2169,S4387285665,118,reused
POSI-J-025910,j-bench-le-pharmacien-hospitalier-et-clinicien-3469,"Le Pharmacien Hospitalier et Clinicien",2211-1042,S2898268954,2064,minted
POSI-J-025911,j-bench-pharmacoeconomics-and-policy-3470,"Pharmacoeconomics and Policy",2950-2667,S5407037004,39,minted
POSI-J-004797,j-bench-pharmacological-research-modern-chinese-medicine-3471,"Pharmacological Research - Modern Chinese Medicine",2667-1425,S4210232177,810,reused
POSI-J-025912,j-bench-pharmacological-research-natural-products-3472,"Pharmacological Research - Natural Products",2950-1997,S4389157795,838,minted
POSI-J-025913,j-bench-pharmacological-research-reports-3473,"Pharmacological Research - Reports",2950-2004,S5407036979,99,minted
POSI-J-025914,j-bench-pharmacological-reviews-3474,"Pharmacological Reviews",0031-6997,S161680845,2349,minted
POSI-J-025915,j-bench-pharmacology-therapeutics-3475,"Pharmacology & Therapeutics",0163-7258,S83493678,4956,minted
POSI-J-025916,j-bench-pharmanutrition-3476,"PharmaNutrition",2213-4344,S2898452260,628,minted
POSI-J-025917,j-bench-pharma-x-3477,"Pharma-X",3117-9770,,0,minted
POSI-J-004472,j-bench-photoacoustics-3478,"Photoacoustics",2213-5979,S2898295080,862,reused
POSI-J-000845,j-bench-photodiagnosis-and-photodynamic-therapy-3479,"Photodiagnosis and Photodynamic Therapy",1572-1000,S92638099,6573,reused
POSI-J-025918,j-bench-photonics-and-nanostructures-fundamentals-and-applications-3480,"Photonics and Nanostructures - Fundamentals and Applications",1569-4410,S83542139,1394,minted
POSI-J-025919,j-bench-physica-d-nonlinear-phenomena-3481,"Physica D: Nonlinear Phenomena",0167-2789,S4210235043,11367,minted
POSI-J-025920,j-bench-physica-e-low-dimensional-systems-and-nanostructures-3482,"Physica E: Low-dimensional Systems and Nanostructures",1386-9477,S23074404,12054,minted
POSI-J-025921,j-bench-physica-medica-3483,"Physica Medica",1120-1797,S138998826,11037,minted
POSI-J-025922,j-bench-physical-communication-3484,"Physical Communication",1874-4907,S148523156,2749,minted
POSI-J-025923,j-bench-physical-medicine-and-rehabilitation-clinics-of-north-americ-3485,"Physical Medicine and Rehabilitation Clinics of North America",1047-9651,S98107870,2638,minted
POSI-J-025924,j-bench-physical-therapy-in-sport-3486,"Physical Therapy in Sport",1466-853X,S27861859,2325,minted
POSI-J-025925,j-bench-physician-assistant-clinics-3487,"Physician Assistant Clinics",2405-7991,S2898566061,916,minted
POSI-J-025926,j-bench-physics-and-chemistry-of-the-earth-parts-a-b-c-3488,"Physics and Chemistry of the Earth, Parts A/B/C",1474-7065,S4210168340,4010,minted
POSI-J-025927,j-bench-physics-of-the-dark-universe-3489,"Physics of the Dark Universe",2212-6864,S2898356015,2082,minted
POSI-J-025928,j-bench-physics-of-the-earth-and-planetary-interiors-3490,"Physics of The Earth and Planetary Interiors",0031-9201,S106840945,7746,minted
POSI-J-003678,j-bench-physics-and-imaging-in-radiation-oncology-3491,"Physics and Imaging in Radiation Oncology",2405-6316,S2898405426,1055,reused
POSI-J-025929,j-bench-physics-of-life-reviews-3492,"Physics of Life Reviews",1571-0645,S78119372,1961,minted
POSI-J-008864,j-bench-physics-open-3493,"Physics Open",2666-0326,S4210236702,406,reused
POSI-J-025930,j-bench-physiological-and-molecular-plant-pathology-3494,"Physiological and Molecular Plant Pathology",0885-5765,S54634327,4089,minted
POSI-J-025931,j-bench-physiotherapy-3495,"Physiotherapy",0031-9406,S111121700,13355,minted
POSI-J-025932,j-bench-phytochemistry-letters-3496,"Phytochemistry Letters",1874-3900,S127984601,4696,minted
POSI-J-025933,j-bench-phytomedicine-3497,"Phytomedicine",0944-7113,S180051340,9910,minted
POSI-J-003771,j-bench-phytomedicine-plus-3498,"Phytomedicine Plus",2667-0313,S4210212705,1012,reused
POSI-J-025934,j-bench-piel-3499,"Piel",0213-9251,S191012840,4485,minted
POSI-J-025935,j-bench-placenta-3500,"Placenta",0143-4004,S171513543,13348,minted
POSI-J-025936,j-bench-planetary-and-space-science-3501,"Planetary and Space Science",0032-0633,S105500771,11796,minted
POSI-J-003579,j-bench-plant-communications-3502,"Plant Communications",2590-3462,S4210223803,1102,reused
POSI-J-025937,j-bench-plant-diversity-3503,"Plant Diversity",2468-2659,S123216674,2732,minted
POSI-J-025938,j-bench-plant-gene-3504,"Plant Gene",2352-4073,S2898280453,609,minted
POSI-J-010357,j-bench-plant-nano-biology-3505,"Plant Nano Biology",2773-1111,S4220651807,322,reused
POSI-J-025939,j-bench-plant-phenomics-3506,"Plant Phenomics",2643-6515,S4210217755,518,minted
POSI-J-025940,j-bench-plant-physiology-and-biochemistry-3507,"Plant Physiology and Biochemistry",0981-9428,S115455909,10805,minted
POSI-J-025941,j-bench-plant-research-3508,"Plant Research",3117-5821,S7407055944,16,minted
POSI-J-025942,j-bench-plant-science-3509,"Plant Science",0168-9452,S167743172,11430,minted
POSI-J-002725,j-bench-plant-stress-3510,"Plant Stress",2667-064X,S4210194692,1494,reused
POSI-J-025943,j-bench-plasmid-3511,"Plasmid",0147-619X,S160206373,2681,minted
POSI-J-025944,j-bench-poetics-3512,"Poetics",0304-422X,S98355519,1971,minted
POSI-J-025945,j-bench-polar-science-3513,"Polar Science",1873-9652,S14279969,1000,minted
POSI-J-025946,j-bench-political-geography-3514,"Political Geography",0962-6298,S202534398,3585,minted
POSI-J-025947,j-bench-political-geography-open-research-3515,"Political Geography Open Research",2772-9990,S4220651282,8,minted
POSI-J-025948,j-bench-polymer-degradation-and-stability-3516,"Polymer Degradation and Stability",0141-3910,S10124807,12035,minted
POSI-J-000776,j-bench-polymer-testing-3517,"Polymer Testing",0142-9418,S157859649,7973,reused
POSI-J-025949,j-bench-postharvest-biology-and-technology-3518,"Postharvest Biology and Technology",0925-5214,S70397842,7666,minted
POSI-J-015463,j-bench-power-electronic-devices-and-components-3519,"Power Electronic Devices and Components",2772-3704,S4210224393,145,reused
POSI-J-025950,j-bench-power-grid-engineering-science-3520,"Power Grid Engineering Science",3117-762X,,0,minted
POSI-J-025951,j-bench-power-to-x-3521,"Power-to-X",3117-5872,S7407058647,1,minted
POSI-J-006683,j-bench-practical-laboratory-medicine-3522,"Practical Laboratory Medicine",2352-5517,S2898124548,556,reused
POSI-J-025952,j-bench-practical-radiation-oncology-3523,"Practical Radiation Oncology",1879-8500,S2764989788,2570,minted
POSI-J-025953,j-bench-le-praticien-en-anesth-sie-r-animation-3524,"Le Praticien en Anesthésie Réanimation",1279-7960,S197436009,2093,minted
POSI-J-025954,j-bench-pratique-neurologique-fmc-3525,"Pratique Neurologique - FMC",1878-7762,S138927772,956,minted
POSI-J-025955,j-bench-pratiques-psychologiques-3526,"Pratiques Psychologiques",1269-1763,S207775623,823,minted
POSI-J-025956,j-bench-precambrian-research-3527,"Precambrian Research",0301-9268,S1025118869,8288,minted
POSI-J-025957,j-bench-precision-engineering-3528,"Precision Engineering",0141-6359,S140928716,6589,minted
POSI-J-025958,j-bench-precision-measurement-3529,"Precision Measurement",3050-6557,,0,minted
POSI-J-019397,j-bench-precision-medication-3530,"Precision Medication",2950-5232,S4404662269,52,reused
POSI-J-025959,j-bench-precision-medicine-and-engineering-3531,"Precision Medicine and Engineering",2950-4821,S4404677678,80,minted
POSI-J-025960,j-bench-precision-pathology-3532,"Precision Pathology",3117-678X,S7407057489,5,minted
POSI-J-025961,j-bench-pregnancy-hypertension-3533,"Pregnancy Hypertension",2210-7789,S2898367572,4247,minted
POSI-J-025962,j-bench-la-presse-m-dicale-3534,"La Presse Médicale",0755-4982,S196942124,8602,minted
POSI-J-025963,j-bench-preventive-medicine-3535,"Preventive Medicine",0091-7435,S8081180,10838,minted
POSI-J-001250,j-bench-preventive-medicine-reports-3536,"Preventive Medicine Reports",2211-3355,S2736416831,3529,reused
POSI-J-025964,j-bench-preventive-veterinary-medicine-3537,"Preventive Veterinary Medicine",0167-5877,S178566096,6776,minted
POSI-J-025965,j-bench-preventive-veterinary-medicine-regional-studies-and-reports-3538,"Preventive Veterinary Medicine: Regional Studies and Reports",3051-3081,S7407054061,42,minted
POSI-J-025966,j-bench-primary-care-clinics-in-office-practice-3539,"Primary Care: Clinics in Office Practice",0095-4543,S69718200,3693,minted
POSI-J-025967,j-bench-primary-care-diabetes-3540,"Primary Care Diabetes",1751-9918,S67695068,1956,minted
POSI-J-025968,j-bench-probabilistic-engineering-mechanics-3541,"Probabilistic Engineering Mechanics",0266-8920,S189810516,2150,minted
POSI-J-025969,j-bench-procedia-cirp-3542,"Procedia CIRP",2212-8271,S2898565713,15238,minted
POSI-J-025970,j-bench-procedia-structural-integrity-3543,"Procedia Structural Integrity",2452-3216,S2764766352,6867,minted
POSI-J-025971,j-bench-proceedings-of-the-combustion-institute-3544,"Proceedings of the Combustion Institute",1540-7489,S4210174958,7055,minted
POSI-J-025972,j-bench-proceedings-of-the-geologists-association-3545,"Proceedings of the Geologists’ Association",0016-7878,S4210171952,6904,minted
POSI-J-025973,j-bench-process-biochemistry-3546,"Process Biochemistry",1359-5113,S173499201,9694,minted
POSI-J-025974,j-bench-process-safety-and-environmental-protection-3547,"Process Safety and Environmental Protection",0957-5820,S166351637,20930,minted
POSI-J-025975,j-bench-progr-s-en-urologie-3548,"Progrès en Urologie",1166-7087,S73435037,6397,minted
POSI-J-025976,j-bench-progr-s-en-urologie-fmc-3549,"Progrès en Urologie - FMC",1761-676X,S2898272304,1527,minted
POSI-J-025977,j-bench-progress-in-aerospace-sciences-3550,"Progress in Aerospace Sciences",0376-0421,S166193747,1277,minted
POSI-J-025978,j-bench-progress-in-biophysics-and-molecular-biology-3551,"Progress in Biophysics and Molecular Biology",0079-6107,S181418318,3467,minted
POSI-J-025979,j-bench-progress-in-cardiovascular-diseases-3552,"Progress in Cardiovascular Diseases",0033-0620,S192202259,3659,minted
POSI-J-025980,j-bench-progress-in-crystal-growth-and-characterization-of-materials-3553,"Progress in Crystal Growth and Characterization of Materials",0960-8974,S118960844,664,minted
POSI-J-006230,j-bench-progress-in-disaster-science-3554,"Progress in Disaster Science",2590-0617,S4210185972,645,reused
POSI-J-025981,j-bench-progress-in-economic-geography-3555,"Progress in Economic Geography",2949-6942,S4387285873,73,minted
POSI-J-025982,j-bench-progress-in-energy-and-combustion-science-3556,"Progress in Energy and Combustion Science",0360-1285,S65236890,1233,minted
POSI-J-025983,j-bench-progress-in-engineering-science-3557,"Progress in Engineering Science",2950-4252,S5407037059,356,minted
POSI-J-025984,j-bench-progress-in-lipid-research-3558,"Progress in Lipid Research",0163-7827,S108758393,1440,minted
POSI-J-025985,j-bench-progress-in-materials-science-3559,"Progress in Materials Science",0079-6425,S88404446,1666,minted
POSI-J-025986,j-bench-progress-in-natural-science-materials-international-3560,"Progress in Natural Science: Materials International",1002-0071,S2898338117,3244,minted
POSI-J-025987,j-bench-progress-in-neuro-psychopharmacology-and-biological-psychiat-3561,"Progress in Neuro-Psychopharmacology and Biological Psychiatry",0278-5846,S142279999,8333,minted
POSI-J-025988,j-bench-progress-in-neurobiology-3562,"Progress in Neurobiology",0301-0082,S69289175,3194,minted
POSI-J-025989,j-bench-progress-in-nuclear-energy-3563,"Progress in Nuclear Energy",0149-1970,S201829030,6849,minted
POSI-J-025990,j-bench-progress-in-nuclear-magnetic-resonance-spectroscopy-3564,"Progress in Nuclear Magnetic Resonance Spectroscopy",0079-6565,S11006672,963,minted
POSI-J-025991,j-bench-progress-in-oceanography-3565,"Progress in Oceanography",0079-6611,S9314624,3929,minted
POSI-J-025992,j-bench-progress-in-optoelectronics-and-communications-3566,"Progress in Optoelectronics and Communications",3104-8498,,0,minted
POSI-J-025993,j-bench-progress-in-organic-coatings-3567,"Progress in Organic Coatings",0300-9440,S41155759,10600,minted
POSI-J-025994,j-bench-progress-in-particle-and-nuclear-physics-3568,"Progress in Particle and Nuclear Physics",0146-6410,S37308595,2251,minted
POSI-J-025995,j-bench-progress-in-pediatric-cardiology-3569,"Progress in Pediatric Cardiology",1058-9813,S187747600,2081,minted
POSI-J-025996,j-bench-progress-in-planning-3570,"Progress in Planning",0305-9006,S47767497,932,minted
POSI-J-025997,j-bench-progress-in-polymer-science-3571,"Progress in Polymer Science",0079-6700,S119685760,2112,minted
POSI-J-025998,j-bench-progress-in-quantum-electronics-3572,"Progress in Quantum Electronics",0079-6727,S83014014,525,minted
POSI-J-025999,j-bench-progress-in-retinal-and-eye-research-3573,"Progress in Retinal and Eye Research",1350-9462,S138587161,1281,minted
POSI-J-026000,j-bench-progress-in-solid-state-chemistry-3574,"Progress in Solid State Chemistry",0079-6786,S185988428,645,minted
POSI-J-026001,j-bench-progress-in-surface-science-3575,"Progress in Surface Science",0079-6816,S98443392,1287,minted
POSI-J-012829,j-bench-project-leadership-and-society-3576,"Project Leadership and Society",2666-7215,S4210237622,221,reused
POSI-J-007858,j-bench-propulsion-and-power-research-3577,"Propulsion and Power Research",2212-540X,S2764907551,463,reused
POSI-J-026002,j-bench-prostaglandins-leukotrienes-and-essential-fatty-acids-3578,"Prostaglandins, Leukotrienes and Essential Fatty Acids",0952-3278,S9307485,4718,minted
POSI-J-026003,j-bench-prostaglandins-other-lipid-mediators-3579,"Prostaglandins & Other Lipid Mediators",1098-8823,S49907878,2028,minted
POSI-J-007255,j-bench-prostate-international-3580,"Prostate International",2287-8882,S2764768438,496,reused
POSI-J-026004,j-bench-protein-expression-and-purification-3581,"Protein Expression and Purification",1046-5928,S9184782,6688,minted
POSI-J-026005,j-bench-protist-3582,"Protist",1434-4610,S103897674,1509,minted
POSI-J-026006,j-bench-psiquiatr-a-biol-gica-3583,"Psiquiatría Biológica",1134-5934,S2898250847,1197,minted
POSI-J-026007,j-bench-psychedelics-3584,"Psychedelics",2950-4848,S5407037080,33,minted
POSI-J-026008,j-bench-psychiatric-clinics-of-north-america-3585,"Psychiatric Clinics of North America",0193-953X,S121233926,3237,minted
POSI-J-026009,j-bench-psychiatry-research-case-reports-3586,"Psychiatry Research Case Reports",2773-0212,S4220651674,333,minted
POSI-J-011459,j-bench-psychiatry-research-communications-3587,"Psychiatry Research Communications",2772-5987,S4210233205,273,reused
POSI-J-026010,j-bench-psychiatry-research-neuroimaging-3588,"Psychiatry Research: Neuroimaging",0925-4927,S4210222969,3788,minted
POSI-J-026011,j-bench-psychologie-fran-aise-3589,"Psychologie Française",0033-2984,S188131352,767,minted
POSI-J-026012,j-bench-psychologie-du-travail-et-des-organisations-3590,"Psychologie du Travail et des Organisations",1420-2530,S8788103,874,minted
POSI-J-026013,j-bench-psychology-of-sport-and-exercise-3591,"Psychology of Sport and Exercise",1469-0292,S131954271,3017,minted
POSI-J-026014,j-bench-psychoneuroendocrinology-3592,"Psychoneuroendocrinology",0306-4530,S81924583,9613,minted
POSI-J-004606,j-bench-public-health-in-practice-3593,"Public Health in Practice",2666-5352,S4210186739,840,reused
